-4.49E-02,7.47E-02
-4.49E-02,7.47E-02
-6.36E-02,2.89E-02
-6.46E-02,5.26E-03
-4.00E-02,-5.37E-02
-2.49E-02,7.51E-02
-3.96E-02,3.31E-02
-4.06E-02,-1.18E-02
-2.44E-02,-4.97E-02
2.64E-02,7.58E-02
4.11E-02,3.39E-02
4.27E-02,-1.16E-02
2.46E-02,-4.98E-02
4.58E-02,7.57E-02
6.46E-02,3.01E-02
6.55E-02,6.05E-03
4.07E-02,-5.38E-02
2.14E-04,3.61E-02
2.18E-04,-9.90E-03
-5.37E-02,-3.70E-02
-8.27E-02,3.97E-03
8.23E-02,3.48E-03
5.42E-02,-3.67E-02
